3,4,4,4,4,4,4,4,5,5,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.874204890000001,3.874204890000001,7.012310850900002,7.012310850900002,7.012310850900002,9.299990096396103,9.299990096396103,9.299990096396103,9.299990096396103,10.800936449366095,10.800936449366095,12.016702995271789,12.016702995271789,12.016702995271789,12.016702995271789,12.814367426040514,12.814367426040514,12.814367426040514,12.814367426040514,12.814367426040514,12.814367426040514,13.238279008792675,13.619799433269622,13.963167815298872,14.2721993591252,14.550327748568893,14.800643299068218,15.02592729451761,15.228682890422062,15.228682890422062,15.39291492310467,15.39291492310467,15.39291492310467,15.39291492310467,15.39291492310467,15.489892296083422,15.5771719317643,15.655723603877089,15.7264201087786,15.790046963189958,15.847311132160181,15.898848884233383,15.898848884233383,15.940594463412676,15.97816548467404,16.011979403809267,16.042411931030973,16.042411931030973,16.042411931030973,16.042411931030973,16.042411931030973,16.042411931030973,16.058585023730203,16.07314080715951,16.07314080715951,16.07314080715951,16.07314080715951,16.08269085666748,16.08269085666748,16.08269085666748,16.089652842758788,16.089652842758788,16.089652842758788,16.09472813061935,16.09472813061935,16.098839113786408,16.10253899863676,16.105868895002075,16.10886580173086,16.10886580173086,16.10886580173086,16.111050546736145,16.1130168172409,16.114786460695182,16.116379139804035,16.117812551002,16.117812551002,16.118973614072353,16.120018570835672,16.12095903192266,16.12095903192266,16.12172080540312,16.12172080540312,16.12233784192229,16.122893174789542,16.12339297437007,16.12339297437007,16.123797812030297,16.123797812030297,16.12412573053508,16.12442085718939,16.12442085718939,16.12465990977938,16.12465990977938,16.12465990977938,16.124834179117478,16.12499102152177,16.125132179685632,16.125259222033108,16.125373560145835,16.125373560145835,16.125466174017145,16.125549526501324,16.125549526501324,16.12561704201351,16.12561704201351,16.12561704201351,16.12561704201351,16.12561704201351,16.1256569092483,16.1256569092483,16.12568920170848,16.12571826492264,16.12571826492264,16.12571826492264,16.125739452005764,16.125758520380575,16.125775681917904,16.1257911273015,16.12580502814674,16.125817538907455,16.1258287985921,16.125838932308277,16.125838932308277,16.12584714061838,16.12584714061838,16.125853789349563,16.125853789349563,16.125853789349563,16.125858636274597,16.125858636274597,16.125858636274597,16.125862169682947,16.125865349750462,16.125865349750462,16.12586792560515,16.125870243874367,16.125872330316664,16.12587420811473,16.12587420811473,16.125875729131163,16.125875729131163,16.125876961154475,16.125876961154475,16.125876961154475,16.125877859299468,16.125877859299468,16.12587858679691,16.12587858679691,16.12587858679691,16.12587858679691,16.125879064107984,16.12587949368795,16.12587988030992,16.125880228269693,16.12588054143349,16.12588054143349,16.125880795096162,16.125880795096162,16.125881000562927,16.125881185483017,16.125881351911097,16.125881351911097,16.125881486717844,16.125881608043915,16.12588171723738,16.12588171723738,16.125881805684084,16.12588188528612,16.12588195692795,16.12588195692795,16.125882014957835,16.12588206718473,16.125882114188936,16.125882114188936,16.125882114188936,16.125882114188936,16.125882145028395,16.125882172783907,16.125882197763868,16.125882197763868,16.12588221799764,16.12588223620803,16.12588223620803,16.12588225095845,16.125882264233827,16.125882264233827,16.125882274986882,16.12588228466463,16.12588228466463,16.125882292503608,16.125882299558686,16.125882305908256,16.12588231162287,16.125882316766024,16.125882316766024,16.12588232093198,16.12588232093198,16.12588232093198,16.12588232396896,16.125882326702243,16.125882329162195,16.125882331376154,16.12588233336872,16.12588233336872,16.125882334982695,16.12588233643527,16.125882337742592,16.12588233891918,16.12588233997811,16.125882340931145,16.125882340931145,16.125882341703104,16.125882341703104,16.125882342328392,16.125882342328392,16.125882342834874,16.125882342834874,16.125882342834874,16.1258823432041,16.125882343536404,16.125882343835478,16.125882344104642,16.125882344104642,16.125882344104642,16.125882344300866,16.125882344477464,16.125882344636405,16.125882344779452,16.125882344779452,16.12588234489532,16.12588234489532,16.12588234489532,16.125882344979786,16.125882344979786,16.125882345048204,16.12588234510978,16.1258823451652,16.1258823451652,16.125882345210087,16.12588234525049,16.12588234528685,16.125882345319575,16.125882345349027,16.125882345349027,16.125882345372883,16.125882345394352,16.125882345413675,16.125882345431066,16.12588234544672,16.12588234544672,16.1258823454594,16.12588234547081,16.12588234548108,16.12588234549032,16.12588234549864,16.125882345506124,16.12588234551286,16.125882345518924,16.12588234552438,16.125882345529295,16.125882345533714,16.125882345537693,16.125882345541275,16.125882345541275,16.125882345544174,16.125882345546785,16.125882345549133,16.125882345551247,16.12588234555315,16.125882345554864,16.125882345556406,16.12588234555779,16.125882345559038,16.12588234556016,16.12588234556016,16.12588234556107,16.12588234556107,16.12588234556107,16.125882345561735,16.125882345561735,16.12588234556227,16.125882345562754,16.12588234556319,16.125882345563582,16.125882345563934,16.12588234556425,16.125882345564534,16.12588234556479,16.12588234556502,16.12588234556523,16.12588234556542,16.125882345565586,16.12588234556574,16.125882345565874,16.125882345565998,16.125882345566108,16.125882345566207,16.125882345566296,16.125882345566378,16.12588234556645,16.125882345566513,16.125882345566573,16.125882345566627,16.125882345566673,16.125882345566716,16.125882345566716,16.12588234556675,16.125882345566783,16.12588234556681,16.125882345566836,16.125882345566858,16.125882345566858,16.125882345566858,16.125882345566858,16.125882345566872,16.125882345566872,16.125882345566882,16.125882345566893,16.125882345566904,16.125882345566904,16.12588234556691,16.125882345566918,16.125882345566925,16.125882345566932,16.125882345566936,16.12588234556694,16.125882345566943,16.125882345566946,16.12588234556695,16.125882345566954,16.125882345566957,16.12588234556696,16.125882345566964,16.125882345566968,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697,16.12588234556697
26,29,35,37,40,45,47,51,54,59,61,65,67,70,77,79,82,84,89,91,97,101,103,108,111,116,118,120,123,125,130,132,134,137,139,142,144,146,148,153,155,157,160,162,164,169,171,173,176,178,181,183,185,187,190,192,197,199,201,204,206,208,213,215,218,220,222,225,227,229,231,233,238,240,242,247,250,252,257,259,261,266,268,270,273,277,279,281,284,286,288,291,293,295,298,300,303,305,307,310,312,316,318,320,323,327,329,332,334,336,339,341,343,348,350,352,355,357,359,362,364,369,371,373,376,378,380,383,385,388,390,392,394,399,401,403,405,408,410,412,415,417,419,423,426,430,432,434,436,441,443,445,450,453,457,459,462,464,466,469,471,473,476,478,481,483,487,490,492,494,497,499,501,504,506,511,513,515,518,523,525,527,530,532,534,537,539,541,544,546,548,551,553,555,557,560,562,564,567,569,571,574,576,578,580,591,593,595,597,600,602,604,607,609,611,616,619,621,624,626,628,632,634,637,639,641,643,645,648,652,654,656,659,661,663,668,670,672,674,677,679,681,685,687,690,692,695,697,699,702,704,706,709,711,713,721,723,725,728,730,732,737,739,741,743,746,748,751,753,755,758,760,763,767,769,774,777,779,781,784,786,789,791,793,795,798,800,802,805,807,809,812,814,816,819,821,823,828,830,833,835,837,840,842,845,847,849,852,854,857,859,861,864,866,869,871,873,876,878,880,883,885,887,890,894,897,899,904,906,909,911,913,916,918,920,923,925,928,930,932,935,937,939,942,944,947,949,951,954,956,958,961,963,966,968,970,973,975,978,982,984,988,990,993,995,997,1000,1002,1005,1007,1009,1012,1014,1016,1019,1021,1023,1026,1028,1031,1033,1035,1040,1043,1045,1047,1050,1052,1054,1057,1059,1062,1064,1066,1069,1071,1073,1076,1078,1081,1083,1085,1088,1090,1093,1095,1097,1100,1102,1104,1107,1109,1112,1117,1119,1121,1124,1126,1128,1131,1133,1135,1138,1140,1143,1147,1150,1152,1154,1157,1159,1161,1164,1166,1169,1174,1176,1178,1181,1183,1185,1190,1192,1194,1197,1199
